0	8	 20827	1548298646	1548382764	1548349175	
1	source::udp:514	 17	1548298646	1548300317	1548300317	
2	source::WinEventLog:System	 36	1548305866	1548382762	1548349174	
3	source::Perfmon:Available Memory	  4013	1548305960	1548382760	1548349171	
4	source::Perfmon:Network Interface	  8026	1548305960	1548382760	1548349171	
5	source::Perfmon:CPU Load	  7890	1548305960	1548382760	1548349171	
6	source::WinEventLog:Application	731	1548305988	1548382764	1548349175	
7	source::WinEventLog:Security	                     92	1548305988	1548382762	1548349174	
8	source::Perfmon:Free Disk Space	 22	1548311348	1548382230	1548348597	
