0	7	  2047	1558458247	1563031652	1563031653	
1	source::WinEventLog:Application	112	1558458247	1563031560	1563031560	
2	source::WinEventLog:Security	140	1558458406	1563031174	1563031176	
3	source::WinEventLog:System	 89	1558458404	1563030557	1563030559	
4	source::Perfmon:Available Memory	368	1563027982	1563031652	1563031653	
5	source::Perfmon:Network Interface	696	1563027982	1563031652	1563031653	
6	source::Perfmon:CPU Load	640	1563027982	1563031652	1563031653	
7	source::Perfmon:Free Disk Space	               2	1563031572	1563031572	1563031573	
