0	7	 86823	1549590748	1550433470	1550324314	
1	sourcetype::WinEventLog:Application	  7897	1549590748	1550433285	1550324113	
2	sourcetype::WinEventLog:Security	342	1549590748	1550433211	1550324033	
3	sourcetype::WinEventLog:System	152	1549590748	1550433210	1550324032	
4	sourcetype::Perfmon:Available Memory	 16239	1550192770	1550433470	1550324314	
5	sourcetype::Perfmon:Network Interface	 32478	1550192770	1550433470	1550324314	
6	sourcetype::Perfmon:CPU Load	 29625	1550192770	1550433470	1550324314	
7	sourcetype::Perfmon:Free Disk Space	 90	1550196360	1550433080	1550323891	
